"Id","SalePrice"
1617,91049.1238770209
1618,119768.60245575
1619,143864.530290924
1620,142582.125477524
1621,132545.262907738
1622,142784.868601481
1623,244043.442998417
1624,206832.437512269
1625,120184.230637671
1626,160791.43047698
1627,185072.576411328
1628,261109.376189359
1629,190910.359127203
1630,342911.80392274
1631,227584.768522956
1632,253998.362776938
1633,174361.224404677
1634,178112.455968626
1635,161940.186620625
1636,158295.551701691
1637,181486.317856468
1638,211668.086763034
1639,176113.954332095
1640,258679.643034255
1641,171449.527312824
1642,252479.66197987
1643,239282.119476993
1644,238760.924549532
1645,195822.285416352
1646,147591.912775745
1647,152650.146701046
1648,127891.728708014
1649,141848.225384678
1650,111575.333163927
1651,116525.930760395
1652,95015.4057854472
1653,99114.2394723254
1654,133389.49370447
1655,133939.622206203
1656,140771.625962995
1657,138392.80882992
1658,143803.754869164
1659,122122.070826568
1660,150565.950849549
1661,460235.202560716
1662,371369.085370682
1663,372090.392107447
1664,469918.710971813
1665,332549.725692031
1666,322647.703981882
1667,410980.358127445
1668,345255.809465422
1669,308682.047046245
1670,357183.932052216
1671,256363.599183328
1672,399970.58484772
1673,269667.270940624
1674,245249.007987609
1675,197926.596103105
1676,186950.932920622
1677,218554.54952453
1678,479628.140707513
1679,392722.484079729
1680,330740.37993956
1681,289128.881460133
1682,327750.566625566
1683,189384.102621039
1684,182382.809605084
1685,174801.118512795
1686,172078.830345132
1687,188453.072377935
1688,193707.218313471
1689,200992.958620566
1690,190427.690291442
1691,175367.218750401
1692,245164.535319325
1693,188748.643031697
1694,169255.567787757
1695,170084.57324309
1696,251504.527078228
1697,175595.272707368
1698,325017.265046046
1699,289840.164409728
1700,244100.867505562
1701,276377.926261097
1702,264703.517138161
1703,251877.431163926
1704,251575.19840028
1705,248684.577414121
1706,438169.047690109
1707,237931.728054369
1708,220338.746271527
1709,271769.001000899
1710,229933.51270587
1711,270169.586309109
1712,266871.836508288
1713,263321.203603448
1714,223473.703083337
1715,208320.161436873
1716,195086.694105445
1717,172090.828411784
1718,144934.259007884
1719,218756.51257145
1720,196566.196438362
1721,158068.174203381
1722,125727.511860336
1723,138636.255037029
1724,192955.014440483
1725,208104.551723954
1726,183081.339156247
1727,163009.669399423
1728,152194.523978105
1729,170455.060875529
1730,158132.508651395
1731,120057.497096383
1732,114795.548753062
1733,116037.103163545
1734,120225.588090153
1735,119455.219386898
1736,113158.566836674
1737,314540.144902622
1738,270737.929859781
1739,235333.186560729
1740,204923.853415933
1741,182962.385612488
1742,168027.866959116
1743,176385.780457364
1744,332300.475763547
1745,220426.394863388
1746,230964.922110061
1747,232227.316227305
1748,206520.936900728
1749,139647.317104331
1750,139055.541623292
1751,254393.754893974
1752,116297.386595527
1753,149460.899836571
1754,192861.629696152
1755,164895.977392187
1756,115399.458882635
1757,121995.979651924
1758,131054.18611505
1759,167075.936136424
1760,151448.586587083
1761,144467.007139781
1762,148453.821755354
1763,195672.45314928
1764,112815.952408819
1765,169478.994262348
1766,174217.819290164
1767,213702.618748754
1768,141064.510973643
1769,165501.113905191
1770,155274.110749103
1771,124174.340781001
1772,135438.164769904
1773,121432.344517647
1774,150732.428982852
1775,143139.134563892
1776,135343.848160895
1777,107460.192191319
1778,143305.478958436
1779,112465.930076755
1780,163452.55908053
1781,130742.508731621
1782,85710.3328012227
1783,135987.665019776
1784,116915.750415058
1785,144145.637542139
1786,115257.832052431
1787,159017.806510035
1788,62333.6365651433
1789,113621.859135127
1790,75228.0435622464
1791,169072.395205681
1792,172702.774556644
1793,134136.024814168
1794,161749.690140029
1795,143371.450067584
1796,141621.838995883
1797,125276.865950442
1798,123147.347182402
1799,113751.652963283
1800,136072.552044312
1801,125082.893729464
1802,124031.068003479
1803,156698.338812119
1804,153754.877609065
1805,136292.720277448
1806,133110.453350468
1807,127959.575971406
1808,133955.151066343
1809,118120.667441915
1810,132533.09615692
1811,108424.950001041
1812,98356.107321389
1813,128597.48048575
1814,90473.7647451303
1815,57859.6923092307
1816,106140.670289777
1817,103431.177949441
1818,147165.232687457
1819,119194.224023166
1820,43646.9766169129
1821,106893.801913945
1822,131906.232097621
1823,48557.3959289981
1824,133750.676205338
1825,139249.922638995
1826,112481.071500187
1827,103740.231377286
1828,127525.417553737
1829,102674.338548914
1830,130438.831154263
1831,180029.809638638
1832,86363.7436185289
1833,140241.403329195
1834,123340.208960509
1835,114361.759372087
1836,135296.686385166
1837,92483.6633265805
1838,115724.474904225
1839,97355.3096965429
1840,149496.708013931
1841,155291.411157379
1842,84021.9042127558
1843,135472.691381958
1844,160458.585344158
1845,148741.707400963
1846,151061.974984543
1847,191891.719693942
1848,53182.5075461912
1849,114603.669067681
1850,116769.975369314
1851,156456.024581208
1852,120361.20919867
1853,127341.217978533
1854,168740.052909302
1855,194618.863197533
1856,210924.657935203
1857,134293.885582904
1858,139426.027822596
1859,130186.473263137
1860,151012.900099021
1861,129317.462041004
1862,244186.166120662
1863,228296.492328647
1864,228427.74439614
1865,336059.909534105
1866,336097.206410507
1867,218953.744855252
1868,277791.63914717
1869,188853.767570088
1870,213352.334968495
1871,265380.410627846
1872,177294.905985145
1873,228242.034180675
1874,160593.02790879
1875,213388.082380435
1876,180747.354213463
1877,207435.208595225
1878,222656.352141978
1879,142365.643459025
1880,133839.243755257
1881,225971.919357424
1882,245824.9167383
1883,193870.485855492
1884,210976.026973216
1885,241342.331246095
1886,297899.184504966
1887,208001.883101901
1888,249398.928413228
1889,166235.920645279
1890,122160.200026432
1891,148246.415222048
1892,96401.0015319556
1893,140234.899406295
1894,135546.843486895
1895,143609.003096663
1896,127021.346116909
1897,125655.943276492
1898,112870.392560141
1899,166205.689620238
1900,150779.648270085
1901,165028.178374166
1902,160151.589550582
1903,209662.857570987
1904,147704.143352062
1905,201934.723911726
1906,186595.772257265
1907,207960.145448118
1908,120691.440218252
1909,136807.308151756
1910,127718.833464279
1911,240015.054469297
1912,361699.163458337
1913,119806.26419859
1914,57172.1195379147
1915,305456.521451084
1916,NA
1917,212633.245322128
1918,134773.594405358
1919,180357.081422628
1920,161573.205362836
1921,377663.429150987
1922,345467.557769528
1923,250941.540329306
1924,224996.51561686
1925,219226.535694126
1926,368303.994644338
1927,141424.815218749
1928,148304.107580092
1929,132839.314625253
1930,149257.314668936
1931,134504.294767558
1932,132282.791983231
1933,176366.420635768
1934,172847.06946166
1935,153368.037244624
1936,198388.896621693
1937,187576.498927978
1938,178099.991182388
1939,271368.212931519
1940,219151.636546972
1941,183031.400528555
1942,178188.107810975
1943,233093.203340845
1944,385051.684506039
1945,426050.474772821
1946,141612.620153676
1947,386109.083508033
1948,182433.985610938
1949,246709.091357867
1950,189673.716086354
1951,229594.787009463
1952,204792.493058417
1953,159737.098095599
1954,215982.426725074
1955,133280.281146253
1956,259508.662708731
1957,153752.832677861
1958,238987.6048491
1959,149489.935374847
1960,122198.848487884
1961,115602.736138881
1962,96982.1569343957
1963,106515.077692799
1964,101728.35964743
1965,141988.907144358
1966,140980.101033381
1967,279850.469393943
1968,407938.817081089
1969,401495.224739022
1970,472652.690568575
1971,525671.03738068
1972,379842.808666284
1973,255556.782775784
1974,318576.226745014
1975,559024.47018429
1976,256661.889369619
1977,357644.488874945
1978,408467.917175998
1979,315370.803838604
1980,222926.300325189
1981,329624.475364184
1982,218306.635189775
1983,216296.184918037
1984,171834.758957443
1985,217646.117430266
1986,191408.063661181
1987,192628.990502221
1988,178201.463467666
1989,188782.748916344
1990,195318.132010439
1991,220357.25082929
1992,204475.807605786
1993,172038.035271448
1994,208091.160044601
1995,180959.534551529
1996,272190.341277344
1997,384041.965929155
1998,287632.988908333
1999,273216.610725579
2000,325228.273381622
2001,234148.888537772
2002,247800.021963427
2003,271308.290136759
2004,243280.110841397
2005,248831.241579738
2006,227761.133588504
2007,260695.239891608
2008,204201.358845698
2009,184918.269307787
2010,195723.034781816
2011,138147.477374744
2012,186086.840367637
2013,166008.932366194
2014,177854.222893502
2015,203994.937794101
2016,175648.605615111
2017,183837.378513091
2018,102973.264730213
2019,129751.677565027
2020,107668.961317766
2021,109461.899287733
2022,179591.857058728
2023,154231.507961417
2024,269428.10693403
2025,385492.259282021
2026,182802.496779869
2027,152591.134030513
2028,173620.711586842
2029,154788.378330379
2030,267145.946214197
2031,239149.077313598
2032,264154.957805326
2033,253257.267115598
2034,164920.812244701
2035,212702.034481296
2036,205145.23397386
2037,207064.819670213
2038,359825.903111556
2039,233737.622703914
2040,312997.731894265
2041,327367.906791067
2042,213962.771372611
2043,169789.432071354
2044,171382.084760981
2045,201732.537614003
2046,151246.086604577
2047,142993.186490023
2048,129860.557449251
2049,157447.742624985
2050,175376.821897742
2051,104975.931904258
2052,132192.838309199
2053,147600.346773424
2054,89420.8590986508
2055,163255.643610992
2056,156429.747109345
2057,106701.067965545
2058,208049.510471551
2059,123877.545329422
2060,169184.460444104
2061,166780.13163084
2062,124500.70702961
2063,121923.000791543
2064,130826.516501098
2065,104296.02714052
2066,171032.245991141
2067,119262.761874045
2068,158582.989858392
2069,90853.0427826753
2070,124859.358290482
2071,93228.2184369335
2072,134711.119776421
2073,132861.476006215
2074,143880.186615536
2075,158346.979700929
2076,113991.370060276
2077,138065.979073062
2078,117890.900550625
2079,126796.545073474
2080,127193.999372822
2081,136490.562883477
2082,130706.926466161
2083,151581.186234284
2084,113272.920959972
2085,126466.468338517
2086,143749.996353929
2087,132377.417970154
2088,88622.1132785545
2089,78833.1957920355
2090,119027.853447671
2091,102291.960678682
2092,133265.369469366
2093,122248.694244536
2094,107796.380400825
2095,143680.539727329
2096,97736.747714753
2097,99849.9016424517
2098,138116.61278649
2099,58027.7392875962
2100,93772.1459107001
2101,100847.801668458
2102,122604.156770966
2103,109038.161596769
2104,146610.56040737
2105,124169.295153267
2106,72449.6899937117
2107,168767.134436645
2108,121349.324973652
2109,117259.114462783
2110,126581.3287759
2111,184462.080014548
2112,141972.746394269
2113,130880.407005868
2114,119389.07786811
2115,157272.879077289
2116,106233.405147686
2117,135607.019766426
2118,126360.677283298
2119,110270.426154709
2120,92948.5546105238
2121,NA
2122,103945.253130775
2123,88647.922024194
2124,163832.814361609
2125,117394.050256816
2126,144097.079697563
2127,151861.261137666
2128,121111.221603263
2129,83549.1460978365
2130,140059.276255628
2131,127558.597300529
2132,114155.745618729
2133,118733.701927579
2134,120088.160371713
2135,95395.7059596423
2136,85182.1667890251
2137,120214.667433742
2138,146643.514286475
2139,146628.825591525
2140,139274.356988473
2141,186159.986406183
2142,130780.505939258
2143,143338.585594436
2144,111750.848460714
2145,137667.051523268
2146,170899.885090532
2147,145446.601746561
2148,143375.53313943
2149,149440.200062958
2150,238427.708431233
2151,111149.427204552
2152,136549.255631666
2153,159786.852288779
2154,112182.960832292
2155,147057.821753802
2156,218690.452114322
2157,204885.574508857
2158,226189.979292072
2159,234658.951579805
2160,175162.014777175
2161,230143.603313473
2162,385289.661414142
2163,334668.593259664
2164,236746.159880411
2165,183228.633710534
2166,157344.649013978
2167,213187.861617715
2168,201463.085872985
2169,194747.866568758
2170,210498.020800344
2171,163455.68227595
2172,142084.157857142
2173,183889.247480137
2174,238733.837944869
2175,288257.460309752
2176,308655.192846003
2177,233560.737242865
2178,219444.236190435
2179,136339.544195101
2180,211556.410722834
2181,208100.053011857
2182,229458.171198961
2183,200381.33182626
2184,128860.698433704
2185,144241.957936507
2186,140367.996409097
2187,147068.584671403
2188,146391.580497672
2189,275515.857396463
2190,85575.8708443187
2191,86524.6296401819
2192,90403.7852786596
2193,116676.246558801
2194,114055.182549541
2195,106785.792010674
2196,133663.649564623
2197,117831.236230646
2198,163370.871828514
2199,164843.907023286
2200,143684.041080285
2201,145831.232409771
2202,202972.894940275
2203,134731.526611085
2204,197758.416187298
2205,144901.90208389
2206,152118.961222
2207,190706.684075093
2208,266509.426506836
2209,208888.969926133
2210,128505.892458372
2211,116272.402844592
2212,131482.935898937
2213,114297.928361783
2214,165769.041631996
2215,107192.026072746
2216,151903.965069985
2217,NA
2218,63596.2545570791
2219,54217.8961122452
2220,50224.8263374218
2221,305492.494870755
2222,289924.83176905
2223,270240.556252066
2224,190922.095500778
2225,123170.661704629
2226,157498.991441019
2227,187657.777128048
2228,275661.07739008
2229,236281.753220923
2230,155420.269320834
2231,205721.3891831
2232,180932.334945536
2233,188299.333371157
2234,244762.636175081
2235,221094.726809534
2236,242265.276801076
2237,281427.467740621
2238,186033.828341506
2239,123032.369753181
2240,143628.339502233
2241,138887.092887222
2242,120065.303531971
2243,139604.226162491
2244,99839.8132070468
2245,99440.1023932382
2246,150737.657986762
2247,104750.290615706
2248,119950.39856067
2249,120212.02228054
2250,131176.647879368
2251,NA
2252,172988.090842258
2253,159984.138704035
2254,183432.111440867
2255,182489.786890212
2256,170719.321090277
2257,179654.656749787
2258,174972.688204723
2259,171505.876285542
2260,141054.04821798
2261,213698.878099113
2262,227290.471928384
2263,362600.816525786
2264,530992.918860333
2265,195841.524176873
2266,346195.201842286
2267,380654.227483383
2268,458757.660968456
2269,155607.529502554
2270,185116.470039869
2271,202319.959289744
2272,172436.200202513
2273,160760.690784813
2274,156284.374194201
2275,154399.370719487
2276,209923.918411078
2277,185572.095369956
2278,152080.841761026
2279,128517.512069251
2280,118870.681211828
2281,161647.000576676
2282,171921.459726998
2283,108220.739812313
2284,125857.95058646
2285,147047.878855322
2286,125745.035253563
2287,371333.717273638
2288,286861.733032984
2289,323787.430045832
2290,492115.616158788
2291,329567.504250556
2292,455492.47219508
2293,451613.503955893
2294,457038.49342916
2295,441943.412839975
2296,320669.803984455
2297,328704.107532669
2298,389320.781706416
2299,361371.74935555
2300,318137.618070739
2301,297497.731677725
2302,241490.767675974
2303,250542.215527544
2304,276740.460223912
2305,180564.385241808
2306,181399.529141709
2307,195675.57534108
2308,225658.862138976
2309,305661.472561154
2310,214972.166335345
2311,190125.534416735
2312,187246.772328856
2313,175091.928008412
2314,171768.381131551
2315,171905.954558931
2316,171462.23396702
2317,190622.375463595
2318,176014.511135609
2319,179298.86985781
2320,193569.636015878
2321,230015.734035095
2322,179465.795936237
2323,213249.998000219
2324,190344.069984458
2325,211720.386100526
2326,193011.094888
2327,192728.048589637
2328,197588.217280477
2329,180950.481101813
2330,180452.713915789
2331,341969.463134068
2332,407959.041872813
2333,299135.716253921
2334,252988.38081387
2335,299439.387301264
2336,289641.554413352
2337,213760.104228399
2338,237590.998600158
2339,240767.331345661
2340,373633.95986782
2341,209483.553493997
2342,233076.362272222
2343,216137.094537956
2344,220973.449083379
2345,256994.029984538
2346,225242.036961916
2347,212646.7584959
2348,239224.014495172
2349,165987.98617496
2350,309975.934607133
2351,286023.018436194
2352,267330.554064155
2353,247242.291486398
2354,138152.813333957
2355,156730.67361358
2356,141006.21160188
2357,194867.907679833
2358,188973.298540017
2359,131260.617613348
2360,112802.715708993
2361,134603.336115158
2362,265751.056185885
2363,123398.516446568
2364,149966.473305854
2365,206512.897849264
2366,188575.973373298
2367,217938.405289479
2368,208475.243648335
2369,226644.822945216
2370,154726.032775116
2371,162355.583081734
2372,203919.293137674
2373,292013.735934041
2374,318874.008645534
2375,245301.640601012
2376,269977.737255287
2377,318331.195791755
2378,143088.967486457
2379,187767.495924186
2380,155910.665034024
2381,159109.951517397
2382,210009.700615462
2383,197966.919703504
2384,218760.932521394
2385,150761.843404595
2386,129402.280213231
2387,134548.744297011
2388,110308.598600681
2389,121467.08861406
2390,138037.978862568
2391,131990.033276674
2392,124532.265079988
2393,157474.505600868
2394,143632.682374481
2395,173810.950578809
2396,149512.994336717
2397,221647.133659023
2398,124861.714916004
2399,70658.3530268989
2400,68085.1941200765
2401,117627.970311935
2402,139136.231068287
2403,148301.98803618
2404,148482.062836493
2405,151905.447229826
2406,139221.783422939
2407,120835.737351667
2408,145059.315358807
2409,127095.969285005
2410,165079.298617642
2411,113632.708256611
2412,150636.632986093
2413,129283.627004251
2414,173515.03940186
2415,143441.418473834
2416,129193.247520557
2417,143050.009884802
2418,135543.138865101
2419,124276.806649687
2420,113946.455620543
2421,234736.983319252
2422,110484.939607328
2423,106445.292768739
2424,136441.30831731
2425,177237.862933945
2426,134060.700739042
2427,128136.894844326
2428,190573.071809801
2429,124237.882469968
2430,144374.448883563
2431,110528.090952726
2432,135588.90983383
2433,136865.65434527
2434,129661.312099622
2435,136040.206151211
2436,101390.86755749
2437,110869.386286391
2438,114379.825450816
2439,100239.175341797
2440,124797.101150745
2441,85447.4335597473
2442,86907.542650693
2443,126903.259841505
2444,117269.758360462
2445,93235.4911917447
2446,124764.699731761
2447,182921.846095416
2448,134946.987976248
2449,93684.5969963038
2450,149124.995144407
2451,109264.159641476
2452,172189.157691843
2453,92577.7141687225
2454,121163.702382186
2455,130751.825072729
2456,144883.358213778
2457,117294.906603501
2458,118137.233009899
2459,110774.183824546
2460,126116.836311396
2461,141516.518570028
2462,130101.841196621
2463,125381.460277694
2464,158494.988632674
2465,139535.747205086
2466,124992.43512282
2467,123592.160118403
2468,98058.4296324195
2469,94079.6767198549
2470,208293.416313092
2471,205201.328231253
2472,140006.346346954
2473,120210.739014752
2474,86706.1011336465
2475,199623.165971764
2476,124659.804164432
2477,133242.405814762
2478,149032.69684767
2479,104036.850896254
2480,166014.565403851
2481,123226.148731656
2482,119711.598542593
2483,116277.452206229
2484,114744.218711261
2485,127011.068445816
2486,136028.788987139
2487,162605.728464092
2488,163360.062102487
2489,145817.165683627
2490,142586.468818967
2491,100630.180656899
2492,204485.455390156
2493,164103.79701494
2494,154682.537072279
2495,119784.555628927
2496,252805.788473169
2497,159304.601546981
2498,108331.626515082
2499,98241.8655954797
2500,128252.531521168
2501,130289.002603857
2502,163176.877425397
2503,106814.551038938
2504,332084.87093754
2505,203967.077681518
2506,232161.107424309
2507,264196.420714849
2508,235310.499019103
2509,220685.296534108
2510,216823.931228065
2511,182773.279229254
2512,219288.654752404
2513,209919.149004762
2514,304131.358214032
2515,151736.44808266
2516,168294.603671947
2517,151821.198048854
2518,158927.221185342
2519,235833.921163174
2520,201687.928817318
2521,193914.228365661
2522,210547.007360264
2523,130799.996243622
2524,134727.176030196
2525,148558.603057356
2526,138364.973710101
2527,131275.01886224
2528,130899.253025419
2529,133909.10482134
2530,139481.636755411
2531,245416.00498985
2532,210269.826395533
2533,194347.743933466
2534,244843.726721776
2535,293604.847148455
2536,254719.493501447
2537,248713.573657861
2538,182087.923795728
2539,181512.621562954
2540,180355.394109747
2541,182092.533474181
2542,171107.51153234
2543,136220.083096633
2544,116765.672694174
2545,135323.086364021
2546,135984.575828766
2547,132434.329074514
2548,150474.46835668
2549,142182.502676672
2550,640749.608629085
2551,146704.280036057
2552,118849.820082247
2553,78763.638253453
2554,111210.401408134
2555,126074.556588924
2556,92666.2373117914
2557,98254.702499326
2558,158143.846422112
2559,143816.025937906
2560,145897.190708224
2561,141396.577027743
2562,154145.287930754
2563,152024.304263839
2564,185285.635123079
2565,139166.466943865
2566,158930.053693928
2567,139922.570725732
2568,212134.220324797
2569,219834.371153612
2570,126244.463396225
2571,209474.244117972
2572,184095.846012075
2573,232608.94641111
2574,411591.618209278
2575,134761.530946278
2576,110585.994777921
2577,124355.92388075
2578,78748.5834236197
2579,63031.5942774545
2580,77530.543508166
2581,82829.984731515
2582,93833.7654736667
2583,289057.709801424
2584,183208.581741882
2585,167058.842299284
2586,211877.675011721
2587,180537.977882465
2588,138985.500402025
2589,143198.639591836
2590,187485.771881485
2591,262847.7810735
2592,212205.397642181
2593,243459.59580868
2594,194185.835602811
2595,216023.139141919
2596,255599.859994985
2597,192147.028140884
2598,261638.772545175
2599,369933.975080706
2600,222792.702943486
2601,138381.396030842
2602,79839.0152469016
2603,86750.5379053203
2604,81071.5878625332
2605,78662.8082103299
2606,138425.000211541
2607,193040.768856828
2608,205610.536978582
2609,153794.273974671
2610,113976.708582057
2611,150351.21503636
2612,159630.333113851
2613,131897.924246518
2614,126164.792457711
2615,142276.136576601
2616,148941.526829682
2617,165607.68673142
2618,205018.206948311
2619,204058.555539808
2620,163202.658525229
2621,170000.540116862
2622,168671.763401882
2623,248494.298175496
2624,298517.42861777
2625,353201.981506329
2626,171185.485918932
2627,178250.879641166
2628,470234.789240904
2629,537453.244820609
2630,372459.62956897
2631,516004.185201686
2632,421647.156760967
2633,334524.494118294
2634,460755.543609774
2635,148716.016471434
2636,163478.897892853
2637,182177.075289203
2638,232786.186427883
2639,188198.778197473
2640,144180.609454095
2641,99757.3273447443
2642,174608.086985889
2643,104815.838960026
2644,123971.081129848
2645,108060.420627755
2646,94539.1514202123
2647,99476.5957296718
2648,140222.600210903
2649,156242.160557306
2650,137502.992037929
2651,138294.208149691
2652,429250.514854003
2653,266605.074016985
2654,274630.059894545
2655,421417.609796602
2656,325985.821351364
2657,393981.943513524
2658,334682.432867493
2659,305919.823440609
2660,369871.682153936
2661,349042.746880499
2662,389041.800704799
2663,299116.409138574
2664,292839.512383983
2665,306704.936793307
2666,282382.692140888
2667,170723.335008057
2668,182837.22901687
2669,189325.296851371
2670,245868.68887543
2671,182689.613354252
2672,181641.702740422
2673,188333.551780041
2674,184028.084250951
2675,179175.727900584
2676,196159.201012687
2677,186402.790207035
2678,220519.0369986
2679,261019.731210841
2680,286162.220345406
2681,392046.782106197
2682,293261.439490526
2683,527296.337993898
2684,306655.556563677
2685,328289.12923034
2686,252469.658901238
2687,282598.562216559
2688,230848.113468979
2689,219202.730954177
2690,439984.335575295
2691,201553.662052636
2692,146341.124521466
2693,204032.347393292
2694,134587.841490623
2695,192871.237628713
2696,186133.311965247
2697,172729.089537453
2698,185437.957348397
2699,168204.147299594
2700,157582.896061249
2701,130614.726826997
2702,98269.6995645474
2703,136600.952585934
2704,137140.573141813
2705,115451.435084574
2706,104018.414607458
2707,103175.392494329
2708,135387.787576623
2709,107735.423791372
2710,126295.87611645
2711,358335.553311229
2712,369629.746180759
2713,175031.271122261
2714,146181.565686453
2715,168439.568651329
2716,152336.440042097
2717,222759.846754849
2718,231234.267754692
2719,147754.814981259
2720,167615.900062573
2721,125069.748442113
2722,156562.556085529
2723,149690.198116168
2724,134869.671080782
2725,125330.08405406
2726,146264.63699765
2727,184422.165926811
2728,176589.946796061
2729,135522.368543462
2730,150413.70291056
2731,121273.59117721
2732,128942.552971013
2733,152677.654514228
2734,156820.105790894
2735,129756.702174165
2736,149448.501869003
2737,119208.420791557
2738,147494.75384476
2739,146846.28401568
2740,145302.27930493
2741,134064.346449546
2742,152032.364434232
2743,156916.887055918
2744,148603.361671274
2745,153108.223805875
2746,126658.745541836
2747,170911.685987748
2748,140945.205455517
2749,126842.14763874
2750,137360.434017714
2751,130201.177713682
2752,172652.971269169
2753,142654.360338959
2754,163924.015443999
2755,141617.770179735
2756,96802.6519054718
2757,70475.9333356912
2758,81977.4809660551
2759,138011.671721466
2760,107108.185691613
2761,140105.575998865
2762,139508.74028832
2763,177054.270952803
2764,151575.650175098
2765,302513.329091544
2766,136180.838636984
2767,86068.1773896496
2768,132517.147316973
2769,123388.239074039
2770,130077.285228962
2771,103791.426412487
2772,100155.126381658
2773,143444.701664544
2774,157824.937021941
2775,117392.698526444
2776,143943.157944727
2777,128568.879493776
2778,108489.038331371
2779,119599.405159379
2780,106087.649408596
2781,98750.4812112003
2782,99974.8156222636
2783,95888.7307109815
2784,121554.001758226
2785,127067.19047831
2786,61210.4630405614
2787,138781.628588896
2788,73787.7244123376
2789,144822.123797914
2790,96853.3728884615
2791,114952.328120249
2792,50831.6150220875
2793,152550.109455398
2794,92650.2895764374
2795,117969.916342601
2796,97262.6746353002
2797,219744.883444184
2798,109228.015686849
2799,112429.212032855
2800,81208.364595598
2801,112899.773289328
2802,145107.616349421
2803,170003.021278297
2804,133261.755963182
2805,100631.584695914
2806,90123.215934489
2807,175681.1938883
2808,138824.95737915
2809,140329.420861097
2810,130781.248210551
2811,150259.1562256
2812,163528.121484469
2813,163623.090732577
2814,158251.177961236
2815,99446.0052911031
2816,190161.290529045
2817,128747.906208415
2818,129710.822373389
2819,173541.41596021
2820,123362.923062469
2821,111390.923934045
2822,195498.646988855
2823,243532.50754402
2824,165990.470682601
2825,133623.173929974
2826,146247.776327256
2827,142660.526656215
2828,239295.225725183
2829,218637.995115009
2830,239528.029133729
2831,183049.353430792
2832,230732.425987319
2833,300968.960472221
2834,233468.048448327
2835,232747.113226916
2836,194550.02603145
2837,166206.585343495
2838,161710.52653092
2839,187525.739400848
2840,193945.005407302
2841,195058.445947761
2842,226414.723534063
2843,155836.321924084
2844,170490.931118266
2845,134218.084683542
2846,202721.824517727
2847,185324.796110113
2848,214667.743843811
2849,197096.504427819
2850,243679.256148523
2851,225144.712263196
